,Unnamed: 0,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
299,299,Lang Bug 34 - Weak Oracle,284,328,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeNullArray,LANG,34
300,300,Lang Bug 37 - Weak Oracle,19,19,1,1,0,0,0,0,0,0,6,6,0,2,org.apache.commons.lang3.ArrayUtilsAddTest.testJira567,LANG,37
301,301,Lang Bug 63 - Weak Oracle,207,352,27,50,0,0,5,5,0,0,21,27,0,12,org.apache.commons.lang.time.DurationFormatUtilsTest.testFormatPeriod,LANG,63
302,302,Lang Bug 13 - Weak Oracle,29,47,2,2,0,0,0,0,0,0,6,10,0,1,org.apache.commons.lang3.SerializationUtilsTest.testClone,LANG,13
303,303,Lang Bug 10 - Weak Oracle,324,643,23,58,3,6,1,1,5,8,46,79,0,10,org.apache.commons.lang3.time.DateFormatUtilsTest.testSMTP,LANG,10
304,304,Lang Bug 17 - Weak Oracle,86,92,11,13,0,0,0,0,0,0,14,14,0,1,org.apache.commons.lang3.text.translate.NumericEntityEscaperTest.testSupplementary,LANG,17
305,305,Lang Bug 34 - Weak Oracle,284,328,43,52,0,0,0,0,0,0,47,51,0,1,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeArray,LANG,34
306,306,Lang Bug 34 - Weak Oracle,220,252,34,39,0,0,0,0,0,0,35,38,0,3,org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest.testAppendSuper,LANG,34
307,307,Lang Bug 15 - Weak Oracle,39,39,4,4,0,0,0,0,0,0,10,10,0,4,org.apache.commons.lang3.reflect.TypeUtilsTest.testIsInstance,LANG,15
308,308,Lang Bug 32 - Weak Oracle,64,72,9,9,0,0,0,0,0,0,12,14,0,54,org.apache.commons.lang3.builder.HashCodeBuilderAndEqualsBuilderTest.testInteger,LANG,32
309,309,Lang Bug 35 - Weak Oracle,33,33,4,4,0,0,0,0,0,0,4,4,0,1,org.apache.commons.lang3.ArrayUtilsAddTest.testLANG571,LANG,35
310,310,Lang Bug 9 - Weak Oracle,541,80367062,35,11576174,7,1462896,2,191476,7,1754222,77,16557815,0,1,org.apache.commons.lang3.time.FastDateFormatTest.testParseSync,LANG,9
311,311,Lang Bug 55 - Weak Oracle,23,23,2,2,0,0,0,0,0,0,2,2,0,1,org.apache.commons.lang.time.StopWatchTest.testStopWatchSuspend,LANG,55
312,312,Lang Bug 9 - Weak Oracle,206,352,15,34,0,0,1,5,0,0,26,34,0,2,org.apache.commons.lang3.time.FastDateFormatTest.test_changeDefault_Locale_DateInstance,LANG,9
313,313,Lang Bug 38 - Weak Oracle,185,447,25,59,0,0,2,2,1,4,16,25,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateDayOfMonth,LANG,38
314,314,Lang Bug 34 - Weak Oracle,416,943,53,115,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testFloatArrayArray,LANG,34
315,315,Lang Bug 17 - Weak Oracle,164,935,19,133,0,0,0,0,0,0,23,89,0,1,org.apache.commons.lang3.StringEscapeUtilsTest.testLang313,LANG,17
316,316,Lang Bug 6 - Weak Oracle,988,1338216,159,183697,0,0,1,192,0,0,149,107806,0,1,org.apache.commons.lang3.reflect.TypeUtilsTest.testIsAssignable,LANG,6
317,317,Lang Bug 55 - Weak Oracle,23,23,2,2,0,0,0,0,0,0,2,2,0,1,org.apache.commons.lang.time.StopWatchTest.testStopWatchSplit,LANG,55
318,318,Lang Bug 41 - Weak Oracle,32,32,4,4,0,0,0,0,0,0,5,5,0,5,org.apache.commons.lang.ClassUtilsTest.test_getShortCanonicalName_Class,LANG,41
319,319,Lang Bug 9 - Weak Oracle,221,459,12,27,1,1,0,0,0,0,46,80,0,159,org.apache.commons.lang3.time.FastDateParserTest.testLocales_ShortNoEra_BC,LANG,9
320,320,Lang Bug 41 - Weak Oracle,31,31,4,4,0,0,0,0,0,0,5,5,0,9,org.apache.commons.lang.ClassUtilsTest.test_getShortCanonicalName_String,LANG,41
321,321,Lang Bug 26 - Weak Oracle,243,929,15,86,4,14,1,2,6,18,35,114,0,4,org.apache.commons.lang3.time.DateFormatUtilsTest.testDateTimeISO,LANG,26
322,322,Lang Bug 14 - Weak Oracle,218,795,21,64,0,0,0,0,0,0,45,179,0,4,org.apache.commons.lang3.exception.DefaultExceptionContextTest.testJavaSerialization,LANG,14
323,323,Lang Bug 9 - Weak Oracle,272,1323,15,76,2,4,0,0,0,0,49,213,0,2,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testParseLongShort,LANG,9
324,324,Lang Bug 26 - Weak Oracle,413,3471,43,447,2,15,2,8,3,31,51,246,0,32,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateSemiMonth,LANG,26
325,325,Lang Bug 9 - Weak Oracle,159,340,10,23,1,1,0,0,0,0,29,59,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testParseNumerics,LANG,9
326,326,Lang Bug 14 - Weak Oracle,46,46,5,5,0,0,0,0,0,0,11,11,0,1,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testEquals,LANG,14
327,327,Lang Bug 15 - Weak Oracle,62,68,9,11,0,0,0,0,0,0,10,10,0,2,org.apache.commons.lang3.reflect.TypeUtilsTest.testGetRawType,LANG,15
328,328,Lang Bug 4 - Weak Oracle,131,204,23,41,0,0,0,0,0,0,22,43,0,264,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeJava,LANG,4
329,329,Lang Bug 9 - Weak Oracle,155,218,10,15,0,0,0,0,0,0,29,39,0,2,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testShortDateStyleWithLocales,LANG,9
330,330,Lang Bug 26 - Weak Oracle,369,1990,38,229,2,15,1,1,3,21,46,204,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundMinute,LANG,26
331,331,Lang Bug 41 - Weak Oracle,298,324,36,37,0,0,0,0,0,0,51,56,0,13,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testObject,LANG,41
332,332,Lang Bug 53 - Weak Oracle,123,385,14,48,0,0,1,1,1,4,10,19,0,140,org.apache.commons.lang.time.DateUtilsTest.testMonthIterator,LANG,53
333,333,Lang Bug 53 - Weak Oracle,147,409,18,52,0,0,2,2,1,4,12,21,0,140,org.apache.commons.lang.time.DateUtilsTest.testMonthIterator,LANG,53
334,334,Lang Bug 41 - Weak Oracle,32,32,3,3,0,0,0,0,0,0,5,5,0,3,org.apache.commons.lang.ClassUtilsTest.testToClass_object,LANG,41
335,335,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,30,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionHierarchy,LANG,34
336,336,Lang Bug 17 - Weak Oracle,125,347,18,57,0,0,0,0,0,0,23,52,0,1,org.apache.commons.lang3.text.translate.UnicodeEscaperTest.testBetween,LANG,17
337,337,Lang Bug 14 - Weak Oracle,12,12,2,2,0,0,0,0,0,0,2,2,0,5,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testEqualsOnStrings,LANG,14
338,338,Lang Bug 41 - Weak Oracle,301,327,36,37,0,0,0,0,0,0,52,57,0,13,org.apache.commons.lang.builder.StandardToStringStyleTest.testObject,LANG,41
339,339,Lang Bug 18 - Weak Oracle,439,1493,43,158,3,10,0,0,3,10,52,171,0,1,org.apache.commons.lang3.time.FastDateFormatTest.testLowYearPadding,LANG,18
340,340,Lang Bug 54 - Weak Oracle,30,30,3,3,0,0,0,0,0,0,8,8,0,1,org.apache.commons.lang.LocaleUtilsTest.testLang328,LANG,54
341,341,Lang Bug 9 - Weak Oracle,130,311,8,21,1,1,0,0,0,0,27,57,0,1,org.apache.commons.lang3.time.FastDateParserTest.testParseNumerics,LANG,9
342,342,Lang Bug 9 - Weak Oracle,145,330,8,22,1,1,0,0,0,0,29,60,0,1,org.apache.commons.lang3.time.FastDateParserTest.testLang538,LANG,9
343,343,Lang Bug 34 - Weak Oracle,398,925,47,109,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testLongArrayArray,LANG,34
344,344,Lang Bug 26 - Weak Oracle,190,1204,15,123,2,15,0,0,2,15,32,158,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundMilliSecond,LANG,26
345,345,Lang Bug 17 - Weak Oracle,131,1452,15,193,0,0,0,0,0,0,18,137,0,1,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeUnknownEntity,LANG,17
346,346,Lang Bug 61 - Weak Oracle,244,1209,27,198,0,0,0,0,0,0,22,69,0,2,org.apache.commons.lang.text.StrBuilderTest.testReplaceAll_String_String,LANG,61
347,347,Lang Bug 22 - Weak Oracle,32,32,6,6,0,0,0,0,0,0,5,5,0,6,org.apache.commons.lang3.math.FractionTest.testReduce,LANG,22
348,348,Lang Bug 17 - Weak Oracle,148,986,17,143,0,0,0,0,0,0,21,95,0,9,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeXml,LANG,17
349,349,Lang Bug 17 - Weak Oracle,179,773,24,112,0,0,0,0,0,0,28,72,0,28,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeJava,LANG,17
350,350,Lang Bug 22 - Weak Oracle,67,67,7,7,0,0,2,2,4,4,6,6,0,25,org.apache.commons.lang3.math.FractionTest.testMultiply,LANG,22
351,351,Lang Bug 9 - Weak Oracle,200,360,13,32,0,0,1,6,0,0,26,36,0,2,org.apache.commons.lang3.time.FastDateFormatTest.test_changeDefault_Locale_DateTimeInstance,LANG,9
352,352,Lang Bug 34 - Weak Oracle,404,942,47,110,0,0,0,0,0,0,67,147,0,5,org.apache.commons.lang3.builder.NoFieldNamesToStringStyleTest.testObjectArray,LANG,34
353,353,Lang Bug 22 - Weak Oracle,67,67,7,7,0,0,2,2,4,4,6,6,0,16,org.apache.commons.lang3.math.FractionTest.testDivide,LANG,22
354,354,Lang Bug 19 - Weak Oracle,62,62,10,10,0,0,0,0,0,0,8,8,0,12,org.apache.commons.lang3.text.translate.NumericEntityUnescaperTest.testOutOfBounds,LANG,19
355,355,Lang Bug 40 - Weak Oracle,25,25,2,2,0,0,0,0,0,0,4,4,0,6,org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testContainsIgnoreCase_LocaleIndependence,LANG,40
356,356,Lang Bug 30 - Weak Oracle,42,75,10,18,0,0,0,0,0,0,3,4,0,9,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsOnly_String,LANG,30
357,357,Lang Bug 40 - Weak Oracle,35,46,5,7,0,0,0,0,0,0,4,5,0,15,org.apache.commons.lang.StringUtilsEqualsIndexOfTest.testContainsIgnoreCase_StringString,LANG,40
358,358,Lang Bug 9 - Weak Oracle,385,3599,27,382,6,18,0,0,5,16,59,429,0,4,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testFormat,LANG,9
359,359,Lang Bug 30 - Weak Oracle,46,46,7,7,0,0,0,0,0,0,5,5,0,2,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testIndexOfAny_StringCharArrayWithSupplementaryChars,LANG,30
360,360,Lang Bug 55 - Weak Oracle,45,59,4,6,0,0,0,0,0,0,2,2,0,1,org.apache.commons.lang.time.StopWatchTest.testStopWatchSimple,LANG,55
361,361,Lang Bug 17 - Weak Oracle,117,348,17,58,0,0,0,0,0,0,21,50,0,1,org.apache.commons.lang3.text.translate.UnicodeEscaperTest.testAbove,LANG,17
362,362,Lang Bug 26 - Weak Oracle,206,497,13,48,3,6,1,1,5,8,29,62,0,3,org.apache.commons.lang3.time.DateFormatUtilsTest.testSMTP,LANG,26
363,363,Lang Bug 48 - Weak Oracle,35,38,4,4,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.builder.EqualsBuilderTest.testSuper,LANG,48
364,364,Lang Bug 10 - Weak Oracle,348,1012,24,75,1,1,0,0,0,0,65,171,0,46651,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Long_BC,LANG,10
365,365,Lang Bug 34 - Weak Oracle,13,13,2,2,0,0,0,0,0,0,5,5,0,7,org.apache.commons.lang3.builder.ToStringBuilderTest.testReflectionyteArray,LANG,34
366,366,Lang Bug 34 - Weak Oracle,285,329,43,52,0,0,0,0,0,0,47,51,0,2,org.apache.commons.lang3.builder.ReflectionToStringBuilderExcludeTest.test_toStringExcludeCollectionWithNull,LANG,34
367,367,Lang Bug 36 - Weak Oracle,92,96,19,20,0,0,0,0,0,0,17,18,0,3,org.apache.commons.lang3.math.NumberUtilsTest.testLang300,LANG,36
368,368,Lang Bug 38 - Weak Oracle,9,9,1,1,0,0,0,0,0,0,2,2,0,2,org.apache.commons.lang3.time.FastDateFormatTest.testLang303,LANG,38
369,369,Lang Bug 57 - Weak Oracle,11,11,2,2,0,0,0,0,0,0,3,3,0,1,org.apache.commons.lang.LocaleUtilsTest.testToLocale_2Part,LANG,57
370,370,Lang Bug 34 - Weak Oracle,407,934,50,112,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testByteArrayArray,LANG,34
371,371,Lang Bug 16 - Weak Oracle,116,116,15,15,0,0,0,0,0,0,24,24,0,13,org.apache.commons.lang3.math.NumberUtilsTest.testCreateNumber,LANG,16
372,372,Lang Bug 8 - Weak Oracle,117,117,13,13,0,0,2,2,0,0,16,16,0,1,org.apache.commons.lang3.time.FastDatePrinterTest.testCalendarTimezoneRespected,LANG,8
373,373,Lang Bug 6 - Weak Oracle,29,129,6,29,0,0,0,0,0,0,4,16,0,1,org.apache.commons.lang3.text.translate.UnicodeUnescaperTest.testUPlus,LANG,6
374,374,Lang Bug 26 - Weak Oracle,386,3341,38,407,2,15,2,8,3,35,50,254,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateMonth,LANG,26
375,375,Lang Bug 17 - Weak Oracle,128,383,15,58,0,0,0,0,0,0,16,37,0,2,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeHtmlVersions,LANG,17
376,376,Lang Bug 41 - Weak Oracle,213,275,17,20,0,0,0,0,0,0,38,47,0,3,org.apache.commons.lang.builder.StandardToStringStyleTest.testLong,LANG,41
377,377,Lang Bug 41 - Weak Oracle,344,420,35,40,0,0,0,0,0,0,59,72,0,1,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testPerson,LANG,41
378,378,Lang Bug 61 - Weak Oracle,48,238,7,51,0,0,0,0,0,0,3,14,0,2,org.apache.commons.lang.text.StrBuilderTest.testIndexOfLang294,LANG,61
379,379,Lang Bug 34 - Weak Oracle,249,370,40,68,0,0,0,0,0,0,38,49,0,9,org.apache.commons.lang3.text.StrTokenizerTest.test3,LANG,34
380,380,Lang Bug 9 - Weak Oracle,154,159,10,11,0,0,0,0,0,0,30,30,0,2,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLANG_832,LANG,9
381,381,Lang Bug 8 - Weak Oracle,117,117,13,13,0,0,2,2,0,0,16,16,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testCalendarTimezoneRespected,LANG,8
382,382,Lang Bug 41 - Weak Oracle,26,26,3,3,0,0,0,0,0,0,6,6,0,3,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Class,LANG,41
383,383,Lang Bug 41 - Weak Oracle,29,29,3,3,0,0,0,0,0,0,7,7,0,3,org.apache.commons.lang.ClassUtilsTest.test_getPackageName_Class,LANG,41
384,384,Lang Bug 34 - Weak Oracle,399,969,47,113,0,0,0,0,0,0,66,150,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testByteArray,LANG,34
385,385,Lang Bug 34 - Weak Oracle,411,956,51,114,0,0,0,0,0,0,66,147,0,1,org.apache.commons.lang3.builder.ToStringBuilderTest.testBooleanArray,LANG,34
386,386,Lang Bug 34 - Weak Oracle,262,299,42,49,0,0,0,0,0,0,42,45,0,14,org.apache.commons.lang3.builder.ToStringBuilderTest.testInheritedReflectionStatics,LANG,34
387,387,Lang Bug 10 - Weak Oracle,319,983,22,73,1,1,0,0,0,0,63,169,0,46790,org.apache.commons.lang3.time.FastDateParserTest.testLocales_Long_BC,LANG,10
388,388,Lang Bug 5 - Weak Oracle,45,45,7,7,0,0,0,0,0,0,9,9,0,2,org.apache.commons.lang3.LocaleUtilsTest.testLang328,LANG,5
389,389,Lang Bug 4 - Weak Oracle,750,17464,135,3134,0,0,0,0,0,0,127,3119,0,18858,org.apache.commons.lang3.reflect.TypeUtilsTest.testIsAssignable,LANG,4
390,390,Lang Bug 4 - Weak Oracle,39,39,7,7,0,0,0,0,0,0,10,10,0,1,org.apache.commons.lang3.text.translate.LookupTranslatorTest.testLang882,LANG,4
391,391,Lang Bug 4 - Weak Oracle,71,74,13,14,0,0,0,0,0,0,13,14,0,7,org.apache.commons.lang3.StringUtilsTest.testEscapeSurrogatePairs,LANG,4
392,392,Lang Bug 47 - Weak Oracle,60,141,4,17,0,0,0,0,0,0,4,4,0,5,org.apache.commons.lang.text.StrBuilderAppendInsertTest.testAppendFixedWidthPadLeft_int,LANG,47
393,393,Lang Bug 19 - Weak Oracle,52,52,11,11,0,0,0,0,0,0,8,8,0,6,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeUnknownEntity,LANG,19
394,394,Lang Bug 38 - Weak Oracle,238,612,34,89,0,0,2,2,1,4,21,30,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundSemiMonth,LANG,38
395,395,Lang Bug 53 - Weak Oracle,130,392,15,49,0,0,1,1,1,4,11,20,0,10,org.apache.commons.lang.time.DateUtilsTest.testTruncateLang59,LANG,53
396,396,Lang Bug 53 - Weak Oracle,157,419,20,54,0,0,2,2,1,4,13,22,0,10,org.apache.commons.lang.time.DateUtilsTest.testTruncateLang59,LANG,53
397,397,Lang Bug 26 - Weak Oracle,374,2885,40,346,2,15,2,4,3,30,44,237,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundMonth,LANG,26
398,398,Lang Bug 26 - Weak Oracle,172,557,9,46,3,10,1,2,5,14,24,66,0,4,org.apache.commons.lang3.time.DateFormatUtilsTest.testTimeNoTISO,LANG,26
399,399,Lang Bug 30 - Weak Oracle,74,124,15,29,0,0,0,0,0,0,5,6,0,8,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsAny_StringCharArrayWithSupplementaryChars,LANG,30
400,400,Lang Bug 34 - Weak Oracle,410,937,51,113,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testCharArrayArray,LANG,34
401,401,Lang Bug 48 - Weak Oracle,71,96,11,15,0,0,0,0,0,0,5,6,0,10,org.apache.commons.lang.builder.EqualsBuilderTest.testObjectArray,LANG,48
402,402,Lang Bug 17 - Weak Oracle,27,28,3,3,0,0,0,0,0,0,6,6,0,6,org.apache.commons.lang3.StringEscapeUtilsTest.testEscapeCsvString,LANG,17
403,403,Lang Bug 9 - Weak Oracle,369,1345,27,139,1,4,1,9,1,4,54,156,0,1,org.apache.commons.lang3.time.DateFormatUtilsTest.testFormatCalendar,LANG,9
404,404,Lang Bug 9 - Weak Oracle,79,79,6,6,0,0,0,0,0,0,13,13,0,1,org.apache.commons.lang3.time.FastDateFormat_PrinterTest.testTimeZoneMatches,LANG,9
405,405,Lang Bug 37 - Weak Oracle,60,71,5,9,0,0,0,0,0,0,13,16,0,1,org.apache.commons.lang3.ValidateTest.testNoNullElementsCollection1,LANG,37
406,406,Lang Bug 60 - Weak Oracle,191,324,22,39,0,0,0,0,0,0,16,28,0,4,org.apache.commons.lang.text.StrBuilderTest.testDeleteFirst_String,LANG,60
407,407,Lang Bug 9 - Weak Oracle,725,5573,78,922,4,7,1,1,6,9,108,490,0,9,org.apache.commons.lang3.time.DurationFormatUtilsTest.testFormatPeriodISO,LANG,9
408,408,Lang Bug 9 - Weak Oracle,235,602,13,30,1,1,0,0,0,0,46,100,0,160,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_LongNoEra_AD,LANG,9
409,409,Lang Bug 30 - Weak Oracle,42,42,8,8,0,0,0,0,0,0,4,4,0,3,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsAny_StringCharArrayWithBadSupplementaryChars,LANG,30
410,410,Lang Bug 10 - Weak Oracle,573,88020,44,9055,1,9,0,0,0,0,105,13764,0,180,org.apache.commons.lang3.time.FastDateParserTest.testLocales_LongNoEra_AD,LANG,10
411,411,Lang Bug 9 - Weak Oracle,394,657,26,55,4,7,1,1,6,9,58,85,0,9,org.apache.commons.lang3.time.DateUtilsTest.testLang530,LANG,9
412,412,Lang Bug 9 - Weak Oracle,72,72,4,4,0,0,0,0,0,0,12,12,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testTimeZoneMatches,LANG,9
413,413,Lang Bug 9 - Weak Oracle,862,3876,64,457,1,1,1,3,0,0,140,475,0,43,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testLocales_Long_AD,LANG,9
414,414,Lang Bug 22 - Weak Oracle,157,497,23,94,0,0,3,4,3,33,8,8,0,24,org.apache.commons.lang3.math.FractionTest.testAdd,LANG,22
415,415,Lang Bug 41 - Weak Oracle,205,214,19,20,0,0,0,0,0,0,35,35,0,4,org.apache.commons.lang.builder.ShortPrefixToStringStyleTest.testLongArrayArray,LANG,41
416,416,Lang Bug 34 - Weak Oracle,361,786,39,86,0,0,0,0,0,0,58,115,0,1,org.apache.commons.lang3.builder.SimpleToStringStyleTest.testLongArray,LANG,34
417,417,Lang Bug 42 - Weak Oracle,66,171,8,22,0,0,0,0,0,0,10,23,0,10,org.apache.commons.lang.EntitiesTest.testEscapeNamedEntity,LANG,42
418,418,Lang Bug 34 - Weak Oracle,419,946,54,116,0,0,0,0,0,0,66,146,0,5,org.apache.commons.lang3.builder.ToStringBuilderTest.testBooleanArrayArray,LANG,34
419,419,Lang Bug 38 - Weak Oracle,177,276,24,37,0,0,1,1,1,2,16,19,0,4,org.apache.commons.lang3.time.DateUtilsRoundingTest.testTruncateMinute,LANG,38
420,420,Lang Bug 62 - Weak Oracle,341,905,43,130,0,0,1,2,0,0,55,132,0,1,org.apache.commons.lang.StringEscapeUtilsTest.testEscapeXml,LANG,62
421,421,Lang Bug 48 - Weak Oracle,287,4605,45,763,2,12,1,6,0,0,53,1132,0,1,org.apache.commons.lang.builder.HashCodeBuilderAndEqualsBuilderTest.testInteger,LANG,48
422,422,Lang Bug 44 - Weak Oracle,77,77,10,10,0,0,0,0,0,0,17,17,0,39,org.apache.commons.lang.NumberUtilsTest.testIsNumber,LANG,44
423,423,Lang Bug 13 - Weak Oracle,33,69,2,2,0,0,0,0,0,0,7,15,0,1,org.apache.commons.lang3.RangeTest.testSerializing,LANG,13
424,424,Lang Bug 22 - Weak Oracle,53,53,8,8,0,0,1,1,2,2,7,7,0,303,org.apache.commons.lang3.math.FractionTest.testPow,LANG,22
425,425,Lang Bug 14 - Weak Oracle,47,48,6,7,0,0,0,0,0,0,9,9,0,17,org.apache.commons.lang3.exception.ContextedExceptionTest.testGetContextValues,LANG,14
426,426,Lang Bug 14 - Weak Oracle,46,47,6,7,0,0,0,0,0,0,9,9,0,15,org.apache.commons.lang3.exception.DefaultExceptionContextTest.testGetFirstContextValue,LANG,14
427,427,Lang Bug 31 - Weak Oracle,66,558,13,145,0,0,0,0,0,0,7,25,0,5,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeCsvWriter,LANG,31
428,428,Lang Bug 19 - Weak Oracle,52,52,11,11,0,0,0,0,0,0,8,8,0,299,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeHtml4,LANG,19
429,429,Lang Bug 26 - Weak Oracle,374,2556,40,300,2,15,2,4,3,27,44,226,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundDayOfMonth,LANG,26
430,430,Lang Bug 30 - Weak Oracle,43,43,8,8,0,0,0,0,0,0,4,4,0,2,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest.testContainsAny_StringWithBadSupplementaryChars,LANG,30
431,431,Lang Bug 4 - Weak Oracle,46,85,8,15,0,0,0,0,0,0,7,13,0,145,org.apache.commons.lang3.StringEscapeUtilsTest.testStandaloneAmphersand,LANG,4
432,432,Lang Bug 27 - Weak Oracle,371,1180,65,216,0,0,0,0,0,0,45,124,0,13,org.apache.commons.lang3.math.NumberUtilsTest.testIsNumber,LANG,27
433,433,Lang Bug 9 - Weak Oracle,44,44,2,2,0,0,0,0,0,0,10,10,0,1,org.apache.commons.lang3.time.FastDateParserTest.testLocaleMatches,LANG,9
434,434,Lang Bug 39 - Weak Oracle,193,316,28,54,0,0,1,1,1,1,26,32,0,13,org.apache.commons.lang3.StringUtilsTest.testReplace_StringStringArrayStringArrayBoolean,LANG,39
435,435,Lang Bug 38 - Weak Oracle,186,211,25,29,0,0,0,0,1,1,19,19,0,3,org.apache.commons.lang3.time.DateUtilsRoundingTest.testRoundSecond,LANG,38
436,436,Lang Bug 52 - Weak Oracle,132,319,17,52,0,0,1,3,0,0,37,61,0,5,org.apache.commons.lang.StringUtilsTest.testDeprecatedEscapeFunctions_String,LANG,52
437,437,Lang Bug 32 - Weak Oracle,64,72,9,9,0,0,0,0,0,0,12,14,0,36,org.apache.commons.lang3.builder.HashCodeBuilderTest.testReflectionHierarchyHashCode,LANG,32
438,438,Lang Bug 12 - Weak Oracle,33,33,6,6,0,0,0,0,0,0,3,3,0,2,org.apache.commons.lang3.RandomStringUtilsTest.testLANG805,LANG,12
439,439,Lang Bug 60 - Weak Oracle,25,100,4,24,0,0,0,0,0,0,2,2,0,1,org.apache.commons.lang.text.StrBuilderTest.testLang295,LANG,60
440,440,Lang Bug 35 - Weak Oracle,75,89,6,10,0,0,0,0,0,0,11,11,0,1,org.apache.commons.lang3.ValidateTest.testNoNullElementsArray2,LANG,35
441,441,Lang Bug 45 - Weak Oracle,53,53,8,8,0,0,0,0,0,0,10,10,0,15,org.apache.commons.lang.WordUtilsTest.testAbbreviate,LANG,45
442,442,Lang Bug 9 - Weak Oracle,44,44,2,2,0,0,0,0,0,0,10,10,0,1,org.apache.commons.lang3.time.FastDateParserTest.testTimeZoneMatches,LANG,9
443,443,Lang Bug 9 - Weak Oracle,225,4564,12,278,2,8,0,0,0,0,39,788,0,4,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testAmPm,LANG,9
444,444,Lang Bug 18 - Weak Oracle,517,3067,55,370,3,12,0,0,3,12,64,351,0,1,org.apache.commons.lang3.time.FastDateFormatTest.testLang538,LANG,18
445,445,Lang Bug 26 - Weak Oracle,304,545,21,50,4,7,1,1,6,9,45,72,0,1,org.apache.commons.lang3.time.DateUtilsTest.testLang530,LANG,26
446,446,Lang Bug 9 - Weak Oracle,206,573,11,28,1,1,0,0,0,0,44,98,0,159,org.apache.commons.lang3.time.FastDateParserTest.testLocales_LongNoEra_BC,LANG,9
447,447,Lang Bug 9 - Weak Oracle,155,218,10,15,0,0,0,0,0,0,29,39,0,1,org.apache.commons.lang3.time.FastDateFormat_ParserTest.testMilleniumBug,LANG,9
448,448,Lang Bug 28 - Weak Oracle,61,175,11,38,0,0,0,0,0,0,5,15,0,131074,org.apache.commons.lang3.StringEscapeUtilsTest.testUnescapeHexCharsHtml,LANG,28
