,Unnamed: 0,Unnamed: 0.1,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
326,326,326,Chart Bug 20 - Weak Oracle,9001,29020,698,2396,1,1,13,61,27,86,1409,3891,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Horizontal,CHART,20,False
327,327,327,Chart Bug 12 - Weak Oracle,2470,25195,272,4210,0,0,0,0,0,0,272,2200,0,2,org.jfree.chart.plot.junit.MultiplePiePlotTests.testEquals,CHART,12,False
329,329,329,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testSerialization,CHART,6,False
330,330,330,Chart Bug 20 - Weak Oracle,1200,2957,90,228,0,0,2,4,0,0,171,369,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.testAxisRange,CHART,20,False
331,331,331,Chart Bug 5 - Weak Oracle,110,206,11,22,0,0,0,0,0,0,18,37,0,1,org.jfree.data.xy.junit.XYSeriesTests.testAddOrUpdate2,CHART,5,False
332,332,332,Chart Bug 20 - Weak Oracle,279,300,17,19,1,1,0,0,0,0,36,38,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testOutlinePaintLookup,CHART,20,False
333,333,333,Chart Bug 20 - Weak Oracle,2665,12735,103,1140,0,0,2,4,1,4,386,1133,0,1,org.jfree.chart.axis.junit.LogAxisTests.testAutoRange1,CHART,20,False
334,334,334,Chart Bug 11 - Weak Oracle,664,2366,96,319,0,0,5,48,0,0,88,270,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testHashcode,CHART,11,False
336,336,336,Chart Bug 6 - Weak Oracle,459,1616,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testHashCode,CHART,6,False
337,337,337,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.VectorRendererTests.testHashcode,CHART,6,False
338,338,338,Chart Bug 7 - Weak Oracle,144,213,11,11,0,0,0,0,1,1,34,43,0,11,org.jfree.data.time.junit.TimePeriodValuesTests.testGetMaxStartIndex,CHART,7,False
339,339,339,Chart Bug 20 - Weak Oracle,670,1177,48,80,0,0,0,0,0,0,119,181,0,1,org.jfree.chart.plot.junit.MarkerTests.testListenersWithCategoryPlot,CHART,20,False
340,340,340,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testSerialization,CHART,6,False
341,341,341,Chart Bug 4 - Weak Oracle,3339,41637,198,4534,0,0,3,8,5,8,522,3116,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoomOutDomain,CHART,4,False
342,342,342,Chart Bug 6 - Weak Oracle,288,568,49,101,0,0,0,0,0,0,25,43,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testEquals,CHART,6,False
343,343,343,Chart Bug 6 - Weak Oracle,226,439,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testCloning,CHART,6,False
344,344,344,Chart Bug 23 - Weak Oracle,415,1073,72,194,0,0,0,0,0,0,48,87,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testCloning,CHART,23,False
345,345,345,Chart Bug 8 - Weak Oracle,16,16,1,1,0,0,0,0,0,0,3,3,0,1,org.jfree.data.time.junit.WeekTests.testBug1448828,CHART,8,False
346,346,346,Chart Bug 6 - Weak Oracle,288,572,49,102,0,0,0,0,0,0,25,44,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testSerialization,CHART,6,False
348,348,348,Chart Bug 20 - Weak Oracle,1591,2322,121,193,1,1,2,2,0,0,200,265,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
349,349,349,Chart Bug 20 - Weak Oracle,1493,2323,32,33,0,0,0,0,0,0,192,287,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange1,CHART,20,False
350,350,350,Chart Bug 20 - Weak Oracle,255,270,16,18,1,1,0,0,0,0,31,32,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testPaintLookup,CHART,20,False
351,351,351,Chart Bug 6 - Weak Oracle,282,824,50,145,0,0,0,0,0,0,27,61,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testCloning,CHART,6,False
353,353,353,Chart Bug 6 - Weak Oracle,218,485,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testSerialization,CHART,6,False
354,354,354,Chart Bug 20 - Weak Oracle,2663,4235,127,200,1,1,2,2,0,0,349,510,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testGetLegendItemSeriesIndex,CHART,20,False
356,356,356,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testHashcode,CHART,6,False
357,357,357,Chart Bug 6 - Weak Oracle,216,483,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testSerialization,CHART,6,False
358,358,358,Chart Bug 20 - Weak Oracle,5522,31277,720,4718,0,0,2,4,0,0,743,4368,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization3,CHART,20,False
359,359,359,Chart Bug 20 - Weak Oracle,1674,3774,132,317,0,0,2,2,0,0,225,519,0,1,org.jfree.chart.junit.BarChart3DTests.testReplaceDataset,CHART,20,False
360,360,360,Chart Bug 1 - Weak Oracle,7091,3512608,596,216053,1,1,25,69520,33,164,1081,4856,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullMeanVertical,CHART,1,False
361,361,361,Chart Bug 4 - Weak Oracle,1115,1351,73,86,1,1,2,2,0,0,130,151,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
363,363,363,Chart Bug 20 - Weak Oracle,10154,56967,725,4412,1,3,10,179,30,201,1563,7570,0,1,org.jfree.chart.junit.AreaChartTests.testDrawWithNullInfo,CHART,20,False
364,364,364,Chart Bug 6 - Weak Oracle,269,587,47,104,0,0,0,0,0,0,30,51,0,1,org.jfree.chart.renderer.xy.junit.XYStepRendererTests.testCloning,CHART,6,False
365,365,365,Chart Bug 21 - Weak Oracle,185,195,21,21,0,0,0,0,0,0,22,23,0,2,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testCloning,CHART,21,False
366,366,366,Chart Bug 20 - Weak Oracle,1438,2629,116,221,0,0,2,2,0,0,183,332,0,1,org.jfree.chart.junit.BarChart3DTests.testSetSeriesToolTipGenerator,CHART,20,False
367,367,367,Chart Bug 4 - Weak Oracle,2101,18353,334,3336,0,0,2,4,0,0,226,1142,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization5,CHART,4,False
368,368,368,Chart Bug 1 - Weak Oracle,7189,3690374,605,226867,1,1,25,73092,33,150,1097,4559,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullInfo,CHART,1,False
369,369,369,Chart Bug 6 - Weak Oracle,306,595,54,108,0,0,0,0,0,0,27,46,0,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testEquals,CHART,6,False
370,370,370,Chart Bug 20 - Weak Oracle,8818,32762,698,2704,1,1,18,88,29,108,1366,4417,0,1,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests.testDrawWithNullDeviationHorizontal,CHART,20,False
371,371,371,Chart Bug 4 - Weak Oracle,2015,18455,336,3464,0,0,2,2,0,0,207,1227,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testSerialization,CHART,4,False
372,372,372,Chart Bug 6 - Weak Oracle,418,1571,51,171,0,0,5,48,0,0,50,171,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testHashcode,CHART,6,False
373,373,373,Chart Bug 16 - Weak Oracle,21,21,1,1,0,0,0,0,0,0,3,3,0,1,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests.testGetColumnKeys,CHART,16,False
374,374,374,Chart Bug 4 - Weak Oracle,10491,79176,729,7014,3,6,15,304,30,340,1606,10321,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testDrawWithNullInfo,CHART,4,False
376,376,376,Chart Bug 22 - Weak Oracle,85,110,8,11,0,0,0,0,0,0,14,19,0,4,org.jfree.data.statistics.junit.DefaultStatisticalCategoryDatasetTests.testAdd,CHART,22,False
377,377,377,Chart Bug 20 - Weak Oracle,1602,3595,121,300,0,0,2,2,0,0,211,483,0,1,org.jfree.chart.junit.StackedBarChartTests.testReplaceDataset,CHART,20,False
378,378,378,Chart Bug 20 - Weak Oracle,10616,63296,724,5058,2,6,10,179,28,207,1679,8352,0,1,org.jfree.chart.junit.LineChart3DTests.testDrawWithNullInfo,CHART,20,False
379,379,379,Chart Bug 20 - Weak Oracle,1619,3647,123,303,0,0,2,2,0,0,214,490,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testReplaceDataset,CHART,20,False
381,381,381,Chart Bug 20 - Weak Oracle,1303,2627,108,243,0,0,2,4,0,0,176,343,0,1,org.jfree.chart.axis.junit.NumberAxisTests.testAutoRange3,CHART,20,False
382,382,382,Chart Bug 26 - Weak Oracle,2076,6394,204,673,1,1,1,11,1,11,319,797,0,2,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testNoDisplayedItem,CHART,26,False
385,385,385,Chart Bug 4 - Weak Oracle,1773,4908,157,422,0,0,2,2,0,0,224,566,0,1,org.jfree.chart.junit.XYBarChartTests.testSetSeriesToolTipGenerator,CHART,4,False
386,386,386,Chart Bug 6 - Weak Oracle,577,1048,103,194,0,0,0,0,0,0,46,77,0,1,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testEquals,CHART,6,False
388,388,388,Chart Bug 6 - Weak Oracle,288,568,49,101,0,0,0,0,0,0,25,43,0,1,org.jfree.chart.renderer.category.junit.BarRenderer3DTests.testEquals,CHART,6,False
389,389,389,Chart Bug 20 - Weak Oracle,1332,2412,104,206,0,0,2,2,0,0,166,303,0,1,org.jfree.chart.junit.LineChart3DTests.testSetSeriesURLGenerator,CHART,20,False
390,390,390,Chart Bug 21 - Weak Oracle,387,1120,44,147,0,0,0,0,0,0,58,171,0,2,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testEquals,CHART,21,False
391,391,391,Chart Bug 1 - Weak Oracle,7120,309759,587,20403,0,0,27,5448,31,157,1106,4002,0,1,org.jfree.chart.junit.WaterfallChartTests.testDrawWithNullInfo,CHART,1,False
392,392,392,Chart Bug 6 - Weak Oracle,1326,10953,234,2007,0,0,0,0,0,0,140,801,0,1,org.jfree.chart.plot.junit.XYPlotTests.testEquals,CHART,6,False
393,393,393,Chart Bug 20 - Weak Oracle,8082,22579,583,1761,0,0,7,34,20,61,1241,2965,0,1,org.jfree.chart.plot.junit.CategoryPlotTests.test1654215,CHART,20,False
394,394,394,Chart Bug 6 - Weak Oracle,227,440,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.StackedBarRendererTests.testCloning,CHART,6,False
395,395,395,Chart Bug 6 - Weak Oracle,261,487,46,88,0,0,0,0,0,0,24,38,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testCloning,CHART,6,False
396,396,396,Chart Bug 21 - Weak Oracle,13709,75331,783,7013,1,1,15,78,36,108,2112,7642,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullInfo,CHART,21,False
397,397,397,Chart Bug 2 - Weak Oracle,9133,25013,635,1736,1,1,14,42,21,47,1356,3265,0,9,org.jfree.chart.junit.XYBarChartTests.testDrawWithNullInfo,CHART,2,False
398,398,398,Chart Bug 4 - Weak Oracle,8476,59069,914,6485,0,0,14,232,25,261,1243,6961,0,1,org.jfree.chart.plot.junit.XYPlotTests.testSerialization3,CHART,4,False
399,399,399,Chart Bug 6 - Weak Oracle,218,479,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.WindItemRendererTests.testEquals,CHART,6,False
400,400,400,Chart Bug 4 - Weak Oracle,2409,3698,86,108,2,2,2,2,0,0,310,449,0,1,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
401,401,401,Chart Bug 6 - Weak Oracle,173,371,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests.testCloning,CHART,6,False
402,402,402,Chart Bug 6 - Weak Oracle,1010,2831,178,547,0,0,0,0,0,0,101,213,0,1,org.jfree.chart.plot.junit.XYPlotTests.testCloning2,CHART,6,False
406,406,406,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests.testHashcode,CHART,6,False
407,407,407,Chart Bug 6 - Weak Oracle,286,583,49,104,0,0,0,0,0,0,33,53,0,1,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testSerialization,CHART,6,False
408,408,408,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testHashcode,CHART,6,False
409,409,409,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.ScatterRendererTests.testEquals,CHART,6,False
410,410,410,Chart Bug 1 - Weak Oracle,7040,3570496,585,219642,1,1,27,70702,27,137,1082,4505,0,1,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests.testDrawWithNullInfo,CHART,1,False
411,411,411,Chart Bug 6 - Weak Oracle,311,698,55,125,0,0,0,0,0,0,33,60,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testSerialization,CHART,6,False
412,412,412,Chart Bug 4 - Weak Oracle,6535,28658,554,2571,0,0,14,130,25,155,1072,3692,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testDrawWithEmptyDataset,CHART,4,False
413,413,413,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests.testSerialization,CHART,6,False
414,414,414,Chart Bug 4 - Weak Oracle,6883,42792,513,3167,3,9,14,117,27,147,1041,5517,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testNotification,CHART,4,False
415,415,415,Chart Bug 20 - Weak Oracle,1153,1589,73,97,0,0,2,2,1,1,139,178,0,1,org.jfree.chart.junit.GanttChartTests.testSetSeriesURLGenerator,CHART,20,False
416,416,416,Chart Bug 20 - Weak Oracle,1862,12165,109,1247,0,0,2,6,1,6,288,1082,0,1,org.jfree.chart.axis.junit.LogAxisTests.testAutoRange3,CHART,20,False
417,417,417,Chart Bug 11 - Weak Oracle,502,1344,87,244,0,0,0,0,0,0,62,145,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testSerialization,CHART,11,False
418,418,418,Chart Bug 6 - Weak Oracle,391,1529,46,163,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests.testHashcode,CHART,6,False
419,419,419,Chart Bug 6 - Weak Oracle,314,695,55,124,0,0,0,0,0,0,33,59,0,1,org.jfree.chart.renderer.xy.junit.XYErrorRendererTests.testEquals,CHART,6,False
420,420,420,Chart Bug 4 - Weak Oracle,2035,18505,339,3470,0,0,2,2,0,0,210,1232,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testSerialization,CHART,4,False
422,422,422,Chart Bug 11 - Weak Oracle,64,193,10,35,0,0,0,0,0,0,14,46,0,1,org.jfree.chart.util.junit.ShapeUtilitiesTests.testEqualShapes,CHART,11,False
423,423,423,Chart Bug 6 - Weak Oracle,594,1101,106,205,0,0,0,0,0,0,48,84,0,1,org.jfree.chart.junit.JFreeChartTests.testSerialization3,CHART,6,False
424,424,424,Chart Bug 6 - Weak Oracle,175,373,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests.testCloning,CHART,6,False
425,425,425,Chart Bug 6 - Weak Oracle,313,694,55,124,0,0,0,0,0,0,33,59,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testEquals2,CHART,6,False
426,426,426,Chart Bug 6 - Weak Oracle,294,566,51,102,0,0,0,0,0,0,39,56,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testEquals,CHART,6,False
427,427,427,Chart Bug 6 - Weak Oracle,263,808,43,136,0,0,0,0,0,0,30,65,0,1,org.jfree.chart.renderer.junit.AbstractRendererTests.testCloning,CHART,6,False
429,429,429,Chart Bug 6 - Weak Oracle,205,433,34,76,0,0,0,0,0,0,22,36,0,1,org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests.testCloning,CHART,6,False
430,430,430,Chart Bug 6 - Weak Oracle,459,1616,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.GanttRendererTests.testHashcode,CHART,6,False
431,431,431,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests.testSerialization,CHART,6,False
432,432,432,Chart Bug 6 - Weak Oracle,391,1529,46,163,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests.testHashcode,CHART,6,False
433,433,433,Chart Bug 20 - Weak Oracle,1332,2412,104,206,0,0,2,2,0,0,166,303,0,1,org.jfree.chart.junit.LineChartTests.testSetSeriesURLGenerator,CHART,20,False
434,434,434,Chart Bug 6 - Weak Oracle,577,1064,103,198,0,0,0,0,0,0,46,81,0,1,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests.testSerialization,CHART,6,False
435,435,435,Chart Bug 21 - Weak Oracle,383,1043,29,103,0,0,0,0,0,0,46,145,0,1,org.jfree.data.statistics.junit.DefaultBoxAndWhiskerCategoryDatasetTests.testAdd,CHART,21,False
436,436,436,Chart Bug 20 - Weak Oracle,9657,31257,674,2443,2,2,8,60,25,83,1493,4238,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testDrawWithNullInfo,CHART,20,False
437,437,437,Chart Bug 6 - Weak Oracle,289,573,49,102,0,0,0,0,0,0,25,44,0,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testSerialization,CHART,6,False
438,438,438,Chart Bug 6 - Weak Oracle,305,594,54,108,0,0,0,0,0,0,27,46,0,1,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests.testEquals,CHART,6,False
440,440,440,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests.testCloning,CHART,6,False
441,441,441,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testCloning,CHART,6,False
442,442,442,Chart Bug 6 - Weak Oracle,217,484,37,86,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testSerialization,CHART,6,False
443,443,443,Chart Bug 23 - Weak Oracle,460,1201,80,219,0,0,0,0,0,0,51,100,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testSerialization,CHART,23,False
444,444,444,Chart Bug 20 - Weak Oracle,1409,2600,113,218,0,0,2,2,0,0,178,327,0,1,org.jfree.chart.junit.BarChart3DTests.testSetSeriesURLGenerator,CHART,20,False
445,445,445,Chart Bug 6 - Weak Oracle,226,454,39,81,0,0,0,0,0,0,26,40,0,1,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests.testCloning,CHART,6,False
446,446,446,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.AreaRendererTests.testCloning,CHART,6,False
447,447,447,Chart Bug 20 - Weak Oracle,1354,2473,104,204,0,0,2,2,0,0,167,298,0,1,org.jfree.chart.junit.StackedBarChart3DTests.testSetSeriesURLGenerator,CHART,20,False
448,448,448,Chart Bug 4 - Weak Oracle,1796,9799,304,1852,0,0,2,2,0,0,191,770,0,1,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests.testCloning,CHART,4,False
449,449,449,Chart Bug 6 - Weak Oracle,480,1733,64,202,0,0,5,48,0,0,59,187,0,1,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testHashcode,CHART,6,False
450,450,450,Chart Bug 17 - Weak Oracle,310,525,27,42,0,0,0,0,0,0,51,81,0,1,org.jfree.data.time.junit.TimeSeriesTests.testClone,CHART,17,False
451,451,451,Chart Bug 6 - Weak Oracle,269,587,47,104,0,0,0,0,0,0,30,51,0,1,org.jfree.chart.renderer.xy.junit.DeviationRendererTests.testCloning,CHART,6,False
452,452,452,Chart Bug 1 - Weak Oracle,7390,3456159,604,212760,2,2,23,68332,27,163,1151,5194,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullQ3,CHART,1,False
453,453,453,Chart Bug 6 - Weak Oracle,258,585,46,105,0,0,0,0,0,0,24,46,0,1,org.jfree.chart.renderer.xy.junit.XYSplineRendererTests.testCloning,CHART,6,False
454,454,454,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testEquals,CHART,6,False
456,456,456,Chart Bug 6 - Weak Oracle,385,1518,46,163,0,0,5,48,0,0,48,167,0,1,org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testHashcode,CHART,6,False
457,457,457,Chart Bug 6 - Weak Oracle,228,441,38,77,0,0,0,0,0,0,22,34,0,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testCloning,CHART,6,False
458,458,458,Chart Bug 6 - Weak Oracle,314,695,55,124,0,0,0,0,0,0,33,59,0,1,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests.testEquals,CHART,6,False
459,459,459,Chart Bug 1 - Weak Oracle,7730,3456895,627,212823,2,2,23,68336,28,168,1206,5290,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testDrawWithNullMinOutlier,CHART,1,False
460,460,460,Chart Bug 6 - Weak Oracle,312,605,54,109,0,0,0,0,0,0,28,48,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testSerialization,CHART,6,False
462,462,462,Chart Bug 9 - Weak Oracle,46,46,4,4,0,0,0,0,0,0,8,8,0,1,org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy1,CHART,9,False
463,463,463,Chart Bug 6 - Weak Oracle,306,595,54,108,0,0,0,0,0,0,27,46,0,1,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests.testEquals,CHART,6,False
464,464,464,Chart Bug 2 - Weak Oracle,2302,5988,211,524,0,0,2,4,2,2,309,723,0,9,org.jfree.chart.junit.XYBarChartTests.testSetSeriesToolTipGenerator,CHART,2,False
465,465,465,Chart Bug 7 - Weak Oracle,277,386,21,23,0,0,0,0,1,1,58,74,0,3,org.jfree.data.time.junit.TimePeriodValuesCollectionTests.testGetDomainBoundsWithInterval,CHART,7,False
466,466,466,Chart Bug 15 - Weak Oracle,2529,6177,170,431,1,1,22,24,19,38,406,1001,0,6,org.jfree.chart.plot.junit.PiePlotTests.testDrawWithNullLegendLabels,CHART,15,False
467,467,467,Chart Bug 6 - Weak Oracle,234,501,40,89,0,0,0,0,0,0,22,40,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testSerialization,CHART,6,False
468,468,468,Chart Bug 6 - Weak Oracle,756,1962,134,390,0,0,0,0,0,0,79,159,0,1,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests.testEquals,CHART,6,False
469,469,469,Chart Bug 6 - Weak Oracle,219,480,37,85,0,0,0,0,0,0,22,39,0,1,org.jfree.chart.renderer.xy.junit.XYDotRendererTests.testEquals,CHART,6,False
470,470,470,Chart Bug 2 - Weak Oracle,183,231,15,15,0,0,0,0,0,0,30,40,0,3,org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateRangeBounds2,CHART,2,False
471,471,471,Chart Bug 4 - Weak Oracle,3339,41637,198,4534,0,0,3,8,5,8,522,3116,0,1,org.jfree.chart.junit.ChartPanelTests.test2502355_zoomOutRange,CHART,4,False
472,472,472,Chart Bug 6 - Weak Oracle,460,1617,58,179,0,0,5,48,0,0,52,173,0,1,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.testHashcode,CHART,6,False
474,474,474,Chart Bug 1 - Weak Oracle,7125,3570659,596,219669,2,2,23,70698,27,134,1094,4512,0,1,org.jfree.chart.renderer.category.junit.LevelRendererTests.testDrawWithNullInfo,CHART,1,False
475,475,475,Chart Bug 4 - Weak Oracle,338,374,37,44,0,0,2,2,0,0,39,39,0,1,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests.testFindDomainBounds,CHART,4,False
476,476,476,Chart Bug 3 - Weak Oracle,20,20,2,2,0,0,0,0,0,0,4,4,0,1,org.jfree.data.time.junit.TimeSeriesTests.testCreateCopy2,CHART,3,False
477,477,477,Chart Bug 4 - Weak Oracle,1395,3850,135,353,0,0,2,2,0,0,169,441,0,1,org.jfree.chart.renderer.xy.junit.XYBarRendererTests.testFindDomainBounds,CHART,4,False
478,478,478,Chart Bug 2 - Weak Oracle,145,145,12,12,0,0,0,0,0,0,20,20,0,3,org.jfree.data.general.junit.DatasetUtilitiesTests.testIterateDomainBounds_NaN2,CHART,2,False
479,479,479,Chart Bug 6 - Weak Oracle,479,1732,64,202,0,0,5,48,0,0,59,187,0,1,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests.testHashcode,CHART,6,False
480,480,480,Chart Bug 6 - Weak Oracle,174,372,29,65,0,0,0,0,0,0,19,31,0,1,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests.testCloning,CHART,6,False
481,481,481,Chart Bug 6 - Weak Oracle,390,1528,46,163,0,0,5,48,0,0,49,169,0,1,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests.testHashcode,CHART,6,False
482,482,482,Chart Bug 4 - Weak Oracle,2407,3662,89,111,1,1,2,2,0,0,309,443,0,1,org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests.testGetLegendItemSeriesIndex,CHART,4,False
483,483,483,Chart Bug 20 - Weak Oracle,10186,54673,739,4281,1,3,12,143,30,174,1562,7229,0,1,org.jfree.chart.junit.StackedBarChartTests.testDrawWithNullInfo,CHART,20,False
484,484,484,Chart Bug 1 - Weak Oracle,7400,676515,607,42859,2,2,23,12781,27,116,1157,3808,0,1,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical,CHART,1,False
