,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION
1230,Time Bug 26 - Weak Oracle,94,137,8,12,0,0,0,0,0,0,7,9,0,1,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded4,TIME,26
1231,Time Bug 26 - Weak Oracle,708,1575,62,167,2,5,3,6,5,10,87,154,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMinuteOfHourInDstChange_mockZone,TIME,26
1232,Time Bug 24 - Weak Oracle,1284,8673,97,718,4,30,6,38,7,60,152,745,0,4,org.joda.time.TestInterval_Constructors.testParse_noFormatter,TIME,24
1233,Time Bug 25 - Weak Oracle,1139,4902,65,396,3,11,3,8,4,24,154,406,0,1,org.joda.time.TestDateTime_Basics.testPlusMonths_int,TIME,25
1234,Time Bug 25 - Weak Oracle,253,1057,19,83,0,0,0,0,1,5,27,109,0,3,org.joda.time.TestHours.testFactory_hoursBetween_RInstant,TIME,25
1235,Time Bug 24 - Weak Oracle,246,861,21,75,0,0,0,0,1,4,30,91,0,6,org.joda.time.TestDateTimeComparator.testYear,TIME,24
1236,Time Bug 4 - Weak Oracle,330,872,19,68,0,0,0,0,0,0,49,129,0,3,org.joda.time.TestYearMonth_Basics.testCompareTo,TIME,4
1237,Time Bug 19 - Weak Oracle 1,1501,6034,119,564,6,43,5,19,6,40,177,520,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetDayOfYear,TIME,19
1238,Time Bug 6 - Weak Oracle,3788,23705,259,2070,4,12,6,16,6,27,523,3036,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMillis_RI1,TIME,6
1239,Time Bug 25 - Weak Oracle,1320,5873,78,495,4,15,5,15,5,27,174,486,0,4,org.joda.time.TestDateTime_Basics.testPlus_RP,TIME,25
1240,Time Bug 25 - Weak Oracle,331,1075,21,77,0,0,1,3,1,3,40,89,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long_NoMillis,TIME,25
1241,Time Bug 25 - Weak Oracle,1655,12116,150,1369,2,16,2,6,3,19,216,1347,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_mediumShortDateTime,TIME,25
1242,Time Bug 26 - Weak Oracle,648,1464,61,171,2,4,2,2,5,9,81,149,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_Gaza,TIME,26
1243,Time Bug 26 - Weak Oracle,686,1697,62,189,3,8,1,1,3,8,78,156,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetMonthOfYear,TIME,26
1244,Time Bug 26 - Weak Oracle,391,1293,23,94,1,5,0,0,3,9,60,116,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_RI2,TIME,26
1245,Time Bug 26 - Weak Oracle,731,3058,69,365,3,14,3,5,5,18,85,290,0,4,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldDayOfWeek,TIME,26
1246,Time Bug 3 - Weak Oracle,739,1617,68,177,2,4,3,5,5,9,83,151,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMillis_int_dstOverlapSummer_addZero,TIME,3
1247,Time Bug 19 - Weak Oracle 1,1511,6105,129,572,5,20,8,22,10,43,176,531,0,1,org.joda.time.TestMutableDateTime_Sets.testSetYear_int1,TIME,19
1248,Time Bug 25 - Weak Oracle,136,136,12,12,0,0,0,0,0,0,13,13,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_nullDateTimeZone,TIME,25
1249,Time Bug 19 - Weak Oracle 1,1184,5230,85,432,5,27,4,20,7,32,137,440,0,5,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI3,TIME,19
1250,Time Bug 15 - Weak Oracle,123,171,11,12,0,0,0,0,0,0,19,26,0,1,org.joda.time.TestDateTime_Basics.testMinus_RD,TIME,15
1251,Time Bug 19 - Weak Oracle 1,56,56,4,4,0,0,0,0,0,0,5,5,0,6,org.joda.time.TestDateTimeZoneCutover.test_DateTime_newValid_Gaza,TIME,19
1252,Time Bug 25 - Weak Oracle,333,1521,22,104,0,0,0,0,1,4,47,215,0,3,org.joda.time.TestHours.testFactory_hoursIn_RInterval,TIME,25
1253,Time Bug 19 - Weak Oracle 1,1528,5725,125,553,8,45,7,20,8,38,171,491,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyRoundHalfEvenHourOfDay,TIME,19
1254,Time Bug 19 - Weak Oracle 1,179,228,19,23,0,0,0,0,0,0,14,16,0,2,org.joda.time.TestLocalDate_Basics.testToDateTime_nullLocalTime_Zone,TIME,19
1255,Time Bug 25 - Weak Oracle,118,124,13,13,0,0,0,0,0,0,11,11,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalSecondOfMinute,TIME,25
1256,Time Bug 19 - Weak Oracle 1,1175,4282,90,358,4,15,6,19,7,30,136,373,0,8,org.joda.time.TestMutableInterval_Constructors.testParse_noFormatter,TIME,19
1257,Time Bug 19 - Weak Oracle 1,1826,16278,152,1383,5,61,7,67,8,121,212,1408,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMonths_int1,TIME,19
1258,Time Bug 19 - Weak Oracle 2,745,1567,72,188,2,4,3,3,5,9,80,146,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMonths_int1,TIME,19
1259,Time Bug 16 - Weak Oracle,2509,34904,213,3206,6,269,8,146,6,236,303,2996,0,1,org.joda.time.format.TestDateTimeFormatter.testParseInto_monthDay_withDefaultYear_feb29,TIME,16
1260,Time Bug 26 - Weak Oracle,95,141,6,10,0,0,0,0,0,0,9,11,0,1,org.joda.time.TestDateMidnight_Basics.testToDate,TIME,26
1261,Time Bug 25 - Weak Oracle,86,86,7,7,0,0,0,0,0,0,6,6,0,11,org.joda.time.TestDateTimeZone.testIsLocalDateTimeGap_Berlin,TIME,25
1262,Time Bug 19 - Weak Oracle 1,1539,5708,129,537,5,19,8,21,10,40,189,515,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfDay_int2,TIME,19
1263,Time Bug 6 - Weak Oracle,378,394,28,28,1,1,0,0,1,1,47,50,0,2,org.joda.time.convert.TestReadableIntervalConverter.testSetIntoInterval_Object2,TIME,6
1264,Time Bug 25 - Weak Oracle,1140,4903,65,396,3,11,3,8,4,24,154,406,0,1,org.joda.time.TestDateTime_Basics.testMinusDays_int,TIME,25
1265,Time Bug 18 - Weak Oracle,265,553,16,50,0,0,4,8,0,0,37,65,0,8,org.joda.time.chrono.TestGJChronology.testParseEquivalence,TIME,18
1266,Time Bug 24 - Weak Oracle,213,4793,18,415,2,60,0,0,0,0,28,543,0,7,org.joda.time.TestDateTimeComparator.testListHour,TIME,24
1267,Time Bug 25 - Weak Oracle,970,3051,80,331,2,10,3,3,5,18,130,322,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourZero_Turk,TIME,25
1268,Time Bug 25 - Weak Oracle,345,1341,20,97,0,0,1,3,1,3,44,110,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_RInterval1,TIME,25
1269,Time Bug 19 - Weak Oracle 1,1259,5833,79,458,4,22,4,19,6,40,183,515,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_int_int_int1,TIME,19
1270,Time Bug 19 - Weak Oracle 2,465,1585,24,110,1,7,1,1,3,11,76,144,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_int_int_int1,TIME,19
1271,Time Bug 19 - Weak Oracle 1,5406,47051,438,5053,7,92,15,66,14,104,765,4499,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object1,TIME,19
1272,Time Bug 25 - Weak Oracle,479,675,27,53,1,1,0,0,0,0,76,83,0,2,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int,TIME,25
1273,Time Bug 19 - Weak Oracle 2,1525,22966,115,1928,5,118,6,90,7,159,190,1973,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTime_nullRI,TIME,19
1274,Time Bug 25 - Weak Oracle,1091,3590,91,384,2,10,4,5,5,18,137,348,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourBack_NewYork_Spring,TIME,25
1275,Time Bug 25 - Weak Oracle,1227,5776,71,484,5,18,3,8,4,24,165,470,0,1,org.joda.time.TestDateMidnight_Basics.testPlusYears_int,TIME,25
1276,Time Bug 24 - Weak Oracle,383,1125,27,88,2,7,0,0,3,8,58,104,0,1,org.joda.time.convert.TestStringConverter.testGetDateTime3,TIME,24
1277,Time Bug 25 - Weak Oracle,674,1510,64,176,2,4,2,2,5,9,84,155,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_withZoneRetainFields_Turk,TIME,25
1278,Time Bug 19 - Weak Oracle 1,1168,5564,78,436,4,22,4,18,6,40,163,487,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_RI1,TIME,19
1279,Time Bug 19 - Weak Oracle 2,1424,6142,90,482,4,22,7,22,6,40,209,550,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDate_RI1,TIME,19
1280,Time Bug 19 - Weak Oracle 1,774,3087,74,361,2,8,3,6,5,18,86,292,0,7,org.joda.time.TestDateTimeZoneCutover.test_getOffsetFromLocal_Moscow_Spring,TIME,19
1281,Time Bug 6 - Weak Oracle,579,1665,44,182,2,8,1,1,3,10,83,157,0,101,org.joda.time.chrono.TestGJChronology.testCutoverAddYears,TIME,6
1282,Time Bug 25 - Weak Oracle,352,1351,22,99,0,0,1,3,1,3,43,109,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI1,TIME,25
1283,Time Bug 25 - Weak Oracle,848,1832,85,223,2,4,4,4,7,11,91,168,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMillis_int1,TIME,25
1284,Time Bug 25 - Weak Oracle,145,163,13,14,0,0,0,0,0,0,15,17,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int,TIME,25
1285,Time Bug 25 - Weak Oracle,684,3471,46,288,1,2,2,4,2,14,91,298,0,1,org.joda.time.TestMonthDay_Basics.testToDateTime_RI,TIME,25
1286,Time Bug 19 - Weak Oracle 2,113,119,11,11,0,0,0,0,0,0,11,11,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTime_TOD_nullZone,TIME,19
1287,Time Bug 27 - Weak Oracle,755,12764,79,2029,0,0,0,0,0,0,108,943,0,7,org.joda.time.format.TestPeriodFormat.test_wordBased_pt_FormatOneField,TIME,27
1288,Time Bug 24 - Weak Oracle,1044,9271,84,841,6,104,4,38,6,68,117,786,0,450,org.joda.time.tz.TestBuilder.testForwardTransitions,TIME,24
1289,Time Bug 24 - Weak Oracle,516,1474,29,129,2,13,1,1,3,13,88,158,0,1,org.joda.time.TestLocalDateTime_Constructors.testConstructor_ObjectString2,TIME,24
1290,Time Bug 19 - Weak Oracle 1,2833,50293,227,4852,9,309,4,149,7,275,349,4298,0,2,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_chrono,TIME,19
1291,Time Bug 19 - Weak Oracle 1,968,3948,71,323,4,15,4,17,6,29,108,340,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_nullDateTimeZone,TIME,19
1292,Time Bug 24 - Weak Oracle,257,679,12,38,1,10,1,4,1,10,44,86,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_ObjectString_DateTimeZoneNewYork,TIME,24
1293,Time Bug 26 - Weak Oracle,670,1506,58,162,2,4,1,1,3,7,82,148,0,8,org.joda.time.TestDateTime_Properties.testPropertyAddMonthOfYear,TIME,26
1294,Time Bug 26 - Weak Oracle,306,406,23,31,1,1,0,0,1,1,38,42,0,21,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology7,TIME,26
1295,Time Bug 19 - Weak Oracle 1,1164,5456,90,456,5,27,4,20,7,32,129,481,0,8,org.joda.time.TestMutableInterval_Basics.testToPeriod_PeriodType2,TIME,19
1296,Time Bug 26 - Weak Oracle,138,181,11,15,0,0,0,0,0,0,14,16,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_nullObject_nullDateTimeZone,TIME,26
1297,Time Bug 25 - Weak Oracle,889,2130,76,226,5,13,2,2,4,10,99,186,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddMonthOfYear,TIME,25
1298,Time Bug 26 - Weak Oracle,317,429,23,29,1,1,2,4,1,1,46,58,0,35,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology8,TIME,26
1299,Time Bug 19 - Weak Oracle 1,1595,22408,120,1831,5,101,6,97,7,169,200,1990,0,1,org.joda.time.TestLocalDateTime_Constructors.testConstructor_DateTimeZone,TIME,19
1300,Time Bug 19 - Weak Oracle 1,1166,5052,78,399,5,41,4,17,6,34,154,488,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetMinuteOfDay,TIME,19
1301,Time Bug 25 - Weak Oracle,287,434,17,26,1,5,0,0,1,5,48,56,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_nullDateTimeZone,TIME,25
1302,Time Bug 19 - Weak Oracle 1,1054,5151,77,421,4,15,4,18,7,34,117,441,0,3,org.joda.time.TestBaseSingleFieldPeriod.testFactory_between_RInstant,TIME,19
1303,Time Bug 6 - Weak Oracle,2046,8948,195,962,1,1,2,8,3,3,261,1259,0,2,org.joda.time.TestSerialization.testSerializedLocalDateBuddhist,TIME,6
1304,Time Bug 19 - Weak Oracle 1,1197,5660,80,441,5,36,4,17,7,41,160,558,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetCenturyOfEra,TIME,19
1305,Time Bug 19 - Weak Oracle 1,1190,5590,79,435,5,36,4,17,6,35,161,552,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetYearOfEra,TIME,19
1306,Time Bug 25 - Weak Oracle,1693,5588,154,654,3,7,3,5,5,10,228,616,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortFullDateTime,TIME,25
1307,Time Bug 15 - Weak Oracle,96,113,10,10,0,0,0,0,0,0,13,16,0,1,org.joda.time.TestInstant_Basics.testMinus_RD,TIME,15
1308,Time Bug 24 - Weak Oracle,147,147,11,11,0,0,0,0,1,1,19,19,0,3,org.joda.time.format.TestDateTimeFormat.testParse_pivotYear_ignored4DigitYear,TIME,24
1309,Time Bug 25 - Weak Oracle,1697,28673,151,2985,6,153,7,69,8,158,193,2648,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddDayOfMonth,TIME,25
1310,Time Bug 19 - Weak Oracle 1,1228,5930,86,523,6,47,4,18,6,35,158,497,0,1,org.joda.time.TestDateMidnight_Properties.testPropertySetTextMonthOfYear,TIME,19
1311,Time Bug 25 - Weak Oracle,410,1195,29,94,2,7,0,0,3,8,61,109,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_ObjectString1,TIME,25
1312,Time Bug 19 - Weak Oracle 1,771,3109,73,355,2,8,3,8,5,18,86,292,0,12,org.joda.time.TestDateTimeZoneCutover.test_getOffsetFromLocal_Moscow_Autumn,TIME,19
1313,Time Bug 19 - Weak Oracle 1,863,8223,77,907,2,20,4,25,5,45,96,772,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_plusHour_Moscow_Autumn,TIME,19
1314,Time Bug 26 - Weak Oracle,1861,7407,179,758,1,1,0,0,1,1,219,1058,0,7,org.joda.time.TestMutableInterval_Constructors.testConstructor_Object_Chronology1,TIME,26
1315,Time Bug 16 - Weak Oracle,1817,8326,162,871,5,48,4,23,6,39,201,702,0,3,org.joda.time.format.TestDateTimeFormatter.testParseInto_zone3,TIME,16
1316,Time Bug 19 - Weak Oracle 1,1392,5942,118,582,4,15,4,18,6,29,159,527,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDate,TIME,19
1317,Time Bug 19 - Weak Oracle 2,2045,12617,174,1179,5,34,4,41,6,71,250,1104,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDate,TIME,19
1318,Time Bug 24 - Weak Oracle,225,275,26,35,0,0,2,2,2,2,30,35,0,1,org.joda.time.TestStringConvert.testLocalDateTime,TIME,24
1319,Time Bug 25 - Weak Oracle,162,170,14,14,0,0,0,0,0,0,20,20,0,3,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYearOfCentury,TIME,25
1320,Time Bug 6 - Weak Oracle,619,2585,41,197,4,23,5,21,5,38,83,193,0,1,org.joda.time.chrono.TestGJDate.test_plusWeekyears_positiveToZero_crossCutover,TIME,6
1321,Time Bug 25 - Weak Oracle,242,411,20,33,1,1,0,0,0,0,31,43,0,4,org.joda.time.TestDateMidnight_Constructors.testParse_noFormatter,TIME,25
1322,Time Bug 19 - Weak Oracle 1,1162,6429,88,566,5,37,4,18,6,39,131,549,0,3,org.joda.time.TestYears.testFactory_yearsBetween_RInstant,TIME,19
1323,Time Bug 19 - Weak Oracle 1,1036,4096,78,352,5,27,4,17,6,29,114,352,0,2,org.joda.time.TestInterval_Constructors.testConstructor_long_long1,TIME,19
1324,Time Bug 25 - Weak Oracle,827,1806,80,204,4,6,2,2,5,9,87,164,0,2,org.joda.time.TestMutableDateTime_Basics.testRounding4,TIME,25
1325,Time Bug 25 - Weak Oracle,232,336,19,36,0,0,2,2,1,1,17,22,0,2,org.joda.time.TestInterval_Constructors.testConstructor_RI_RP1,TIME,25
1326,Time Bug 25 - Weak Oracle,825,8137,71,853,2,28,4,32,5,53,102,799,0,2,org.joda.time.TestDateTimeZoneCutover.testWithMinuteOfHourInDstChange_mockZone,TIME,25
1327,Time Bug 2 - Weak Oracle,1172,3649,128,369,0,0,1,4,0,0,165,422,0,1,org.joda.time.TestPartial_Basics.testWith3b,TIME,2
1328,Time Bug 6 - Weak Oracle,356,485,27,38,1,1,2,4,2,2,44,64,0,12,org.joda.time.chrono.TestGJChronology.testCutoverAddWeeks,TIME,6
1329,Time Bug 12 - Weak Oracle 2,880,4795,56,344,4,16,6,6,6,47,158,584,0,1,org.joda.time.TestLocalDateTime_Basics.testToDate_summer,TIME,12
1330,Time Bug 26 - Weak Oracle,176,248,11,16,0,0,0,0,0,0,25,29,0,1,org.joda.time.TestDateMidnight_Basics.testToMutableDateTimeISO,TIME,26
1331,Time Bug 19 - Weak Oracle 1,1162,5195,79,412,4,15,4,20,7,32,139,442,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_RI_RI2,TIME,19
1332,Time Bug 19 - Weak Oracle 1,1079,4790,75,391,5,16,4,17,6,33,133,411,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int_nullChronology,TIME,19
1333,Time Bug 25 - Weak Oracle,446,1678,21,86,1,1,0,0,1,5,76,216,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyGetYearOfEra,TIME,25
1334,Time Bug 6 - Weak Oracle,1520,4918,108,417,6,28,7,21,6,30,194,449,0,1,org.joda.time.TestInterval_Constructors.testConstructor_RI_RI_chronoEnd,TIME,6
1335,Time Bug 19 - Weak Oracle 1,1013,4072,81,369,5,36,4,17,6,29,113,345,0,4,org.joda.time.format.TestDateTimeFormatter.testParseInto_simple,TIME,19
1336,Time Bug 26 - Weak Oracle,245,346,20,28,1,1,0,0,1,1,32,36,0,8,org.joda.time.TestLocalTime_Basics.testToDateTimeToday_Zone,TIME,26
1337,Time Bug 24 - Weak Oracle,178,282,19,29,0,0,0,0,0,0,21,25,0,3,org.joda.time.format.TestDateTimeFormat.testFormat_shortBasicParse,TIME,24
1338,Time Bug 25 - Weak Oracle,160,163,14,14,0,0,0,0,0,0,19,19,0,2,org.joda.time.TestInterval_Constructors.testConstructor_long_long3,TIME,25
1339,Time Bug 19 - Weak Oracle 1,788,6045,72,688,2,16,4,15,5,36,92,597,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_minusHour_Gaza,TIME,19
1340,Time Bug 25 - Weak Oracle,3388,17402,292,1986,5,27,14,24,12,30,396,1555,0,1,org.joda.time.convert.TestStringConverter.testGetDateTime,TIME,25
1341,Time Bug 6 - Weak Oracle,375,391,27,27,1,1,0,0,1,1,47,50,0,24,org.joda.time.chrono.TestGJChronology.testDateFields,TIME,6
1342,Time Bug 26 - Weak Oracle,318,788,22,68,1,3,0,0,2,4,39,66,0,4,org.joda.time.TestDateMidnight_Properties.testPropertySetTextMonthOfYear,TIME,26
1343,Time Bug 19 - Weak Oracle 1,2379,9511,204,1008,6,43,7,22,8,39,308,943,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortFullDateTime,TIME,19
1344,Time Bug 19 - Weak Oracle 1,1509,6412,102,555,5,39,7,26,6,33,196,579,0,1,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYear,TIME,19
1345,Time Bug 19 - Weak Oracle 2,160,168,12,12,0,0,0,0,0,0,21,21,0,2,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYear,TIME,19
1346,Time Bug 26 - Weak Oracle,564,1818,31,124,1,5,0,0,3,9,99,198,0,16,org.joda.time.TestDateTime_Basics.testWithers,TIME,26
1347,Time Bug 19 - Weak Oracle 1,1096,4118,84,354,5,27,4,17,6,29,126,359,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI8,TIME,19
1348,Time Bug 25 - Weak Oracle,149,155,15,15,0,0,0,0,0,0,18,18,0,2,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortTime,TIME,25
1349,Time Bug 5 - Weak Oracle,425,3838,29,406,1,1,2,2,2,2,66,405,0,1,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_yearMonthDay,TIME,5
1350,Time Bug 19 - Weak Oracle 1,1184,5230,85,432,5,27,4,20,7,32,137,440,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long1,TIME,19
1351,Time Bug 25 - Weak Oracle,2455,19380,219,3423,5,43,7,22,8,39,319,1011,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_fullDateTime,TIME,25
1352,Time Bug 25 - Weak Oracle,467,1587,26,112,1,7,1,1,3,11,75,143,0,2,org.joda.time.TestMutableDateTime_Sets.testSetDate_int_int_int1,TIME,25
1353,Time Bug 19 - Weak Oracle 1,1476,5729,122,554,6,43,7,21,8,38,170,494,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddDayOfWeek,TIME,19
1354,Time Bug 25 - Weak Oracle,958,3659,81,403,2,10,4,7,5,20,111,334,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_setHourAcross_NewYork_Spring,TIME,25
1355,Time Bug 14 - Weak Oracle,491,797,37,69,1,1,1,1,2,3,75,98,0,1,org.joda.time.TestMonthDay_Basics.testPlusMonths_int_negativeFromLeap,TIME,14
1356,Time Bug 19 - Weak Oracle 1,2444,49328,155,3864,9,270,13,134,12,350,382,4390,0,1,org.joda.time.TestDateTime_Basics.testWithers,TIME,19
1357,Time Bug 19 - Weak Oracle 1,979,4013,73,344,5,27,4,17,6,29,108,341,0,2,org.joda.time.TestDuration_Constructors.testConstructor_RI_RI1,TIME,19
1358,Time Bug 26 - Weak Oracle,740,1872,70,215,3,9,3,3,5,11,81,168,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetDayOfMonth,TIME,26
1359,Time Bug 19 - Weak Oracle 1,1567,8812,106,703,5,60,4,25,6,53,227,839,0,1,org.joda.time.TestLocalTime_Basics.testToDateTimeToday_Zone,TIME,19
1360,Time Bug 24 - Weak Oracle,100,106,12,12,0,0,0,0,0,0,15,15,0,3,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_zone,TIME,24
1361,Time Bug 10 - Weak Oracle,23,23,0,0,0,0,0,0,0,0,4,4,0,1,org.joda.time.TestDays.testFactory_daysBetween_RPartial_LocalDate,TIME,10
1362,Time Bug 24 - Weak Oracle,951,3561,89,406,2,10,6,11,7,22,109,327,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMillisOfSecondInDstChange_NewYork_summer,TIME,24
1363,Time Bug 25 - Weak Oracle,1309,5788,74,470,3,11,5,15,5,27,174,483,0,4,org.joda.time.TestDateTime_Basics.testMinus_RP,TIME,25
1364,Time Bug 24 - Weak Oracle,493,1407,24,107,1,5,1,1,3,13,88,158,0,1,org.joda.time.TestLocalDateTime_Constructors.testConstructor_Object_ChronologyMoscowBadDateTime,TIME,24
1365,Time Bug 19 - Weak Oracle 1,1967,18349,141,1561,6,140,9,74,9,125,244,1585,0,1,org.joda.time.TestYearMonthDay_Basics.testToDateTimeAtCurrentTime_Zone,TIME,19
1366,Time Bug 19 - Weak Oracle 1,1165,4606,82,386,5,31,4,17,6,33,137,402,0,1,org.joda.time.TestTimeOfDay_Constructors.testConstructor_nullDateTimeZone,TIME,19
1367,Time Bug 25 - Weak Oracle,630,2062,42,167,4,7,1,1,3,7,79,165,0,1,org.joda.time.TestDateMidnight_Properties.testPropertyAddMonthOfYear,TIME,25
1368,Time Bug 25 - Weak Oracle,807,3003,71,345,3,9,2,4,5,18,97,298,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_Turk,TIME,25
1369,Time Bug 24 - Weak Oracle,725,1225,63,123,3,7,2,2,4,5,110,153,0,1,org.joda.time.TestStringConvert.testMonthDay,TIME,24
1370,Time Bug 27 - Weak Oracle,755,12764,79,2029,0,0,0,0,0,0,108,943,0,7,org.joda.time.format.TestPeriodFormat.test_wordBased_de_FormatOneField,TIME,27
1371,Time Bug 20 - Weak Oracle 1,645,7813,65,1806,0,0,0,0,0,0,76,1813,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_appendTimeZoneId,TIME,20
1372,Time Bug 20 - Weak Oracle 2,48,48,5,5,0,0,0,0,0,0,9,9,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_appendTimeZoneId,TIME,20
1373,Time Bug 25 - Weak Oracle,659,4805,37,344,1,24,1,8,1,24,132,507,0,1,org.joda.time.TestLocalTime_Basics.testToDateTimeTodayDefaultZone,TIME,25
1374,Time Bug 24 - Weak Oracle,366,643,35,57,0,0,0,0,0,0,33,49,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortTime,TIME,24
1375,Time Bug 24 - Weak Oracle,556,11457,58,1550,0,0,0,0,0,0,67,1020,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicDateTimeNoMillis,TIME,24
1376,Time Bug 19 - Weak Oracle 1,1183,5367,79,424,5,36,4,17,6,34,159,524,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetYearOfEra,TIME,19
1377,Time Bug 25 - Weak Oracle,118,124,13,13,0,0,0,0,0,0,11,11,0,2,org.joda.time.TestLocalDateTime_Basics.testToDateTime_Zone,TIME,25
1378,Time Bug 25 - Weak Oracle,628,2011,41,169,3,11,1,1,2,6,88,170,0,1,org.joda.time.TestDateMidnight_Properties.testPropertySetTextMonthOfYear,TIME,25
1379,Time Bug 26 - Weak Oracle,122,171,12,16,0,0,0,0,0,0,12,14,0,2,org.joda.time.TestDateMidnight_Constructors.testParse_formatter,TIME,26
1380,Time Bug 19 - Weak Oracle 1,1246,4427,102,401,5,27,4,17,6,29,131,371,0,2,org.joda.time.TestInterval_Constructors.testConstructor_Object3,TIME,19
1381,Time Bug 25 - Weak Oracle,1710,10128,157,1124,2,6,6,6,7,13,243,1041,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMinuteOfHour_int1,TIME,25
1382,Time Bug 19 - Weak Oracle 1,1155,5205,78,410,4,15,4,21,7,32,139,446,0,5,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_long_long_NoWeeks,TIME,19
